,product_group,confidence,support,lift
4703,"frozenset({31047450.0, 31047436.0}),frozenset({31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5569,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047401.0, 31047450.0, 31047485.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
2604,"frozenset({31047520.0, 35662641.0}),frozenset({31047464.0, 35662564.0, 31047492.0})",1.0,0.0010826771653543307,846.6666666666666
4862,"frozenset({31047520.0, 31047464.0, 35661703.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4889,"frozenset({31047464.0, 31047492.0, 35661703.0}),frozenset({31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4749,"frozenset({31047520.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4829,"frozenset({31047520.0, 31047492.0, 35661703.0}),frozenset({31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4891,"frozenset({31047450.0, 31047492.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4834,"frozenset({31047520.0, 31047450.0, 31047436.0}),frozenset({31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4894,"frozenset({31047450.0, 31047492.0, 31047436.0}),frozenset({31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4843,"frozenset({31047492.0, 35661703.0}),frozenset({31047520.0, 31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4878,"frozenset({31047464.0, 31047436.0}),frozenset({31047520.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4876,"frozenset({31047464.0, 35661703.0}),frozenset({31047520.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4844,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4875,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4833,"frozenset({31047520.0, 31047450.0, 35661703.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4896,"frozenset({31047464.0, 31047450.0, 35661703.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
5529,"frozenset({31047520.0, 31047401.0, 31047450.0, 31047492.0}),frozenset({31047436.0, 31047485.0})",1.0,0.0010826771653543307,846.6666666666666
5485,"frozenset({31047436.0, 31047485.0}),frozenset({31047520.0, 31047401.0, 31047450.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4847,"frozenset({31047450.0, 35661703.0}),frozenset({31047520.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4830,"frozenset({31047520.0, 31047492.0, 31047436.0}),frozenset({31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4848,"frozenset({31047450.0, 31047436.0}),frozenset({31047520.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4924,"frozenset({31047520.0, 31047450.0, 31047436.0}),frozenset({31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5468,"frozenset({31047520.0, 31047401.0, 31047450.0}),frozenset({31047436.0, 31047485.0})",1.0,0.0010826771653543307,846.6666666666666
4901,"frozenset({31047492.0, 31047436.0}),frozenset({31047464.0, 31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4903,"frozenset({31047464.0, 35661703.0}),frozenset({31047450.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4762,"frozenset({31047450.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4859,"frozenset({31047520.0, 31047492.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4761,"frozenset({31047450.0, 31047436.0}),frozenset({31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4906,"frozenset({31047464.0, 31047436.0}),frozenset({31047450.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4908,"frozenset({31047450.0, 31047436.0}),frozenset({31047464.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5536,"frozenset({31047520.0, 31047401.0, 31047450.0, 31047485.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4861,"frozenset({31047520.0, 31047492.0, 31047436.0}),frozenset({31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4760,"frozenset({31047464.0, 35661703.0}),frozenset({31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4919,"frozenset({31047520.0, 31047464.0, 35661703.0}),frozenset({31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4840,"frozenset({31047520.0, 35661703.0}),frozenset({31047450.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4759,"frozenset({31047464.0, 31047436.0}),frozenset({31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4921,"frozenset({31047520.0, 31047450.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
4837,"frozenset({31047450.0, 31047492.0, 31047436.0}),frozenset({31047520.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5188,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047401.0, 31047450.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4982,"frozenset({31047520.0, 31047450.0, 31047492.0, 35661703.0}),frozenset({31047464.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
7445,"frozenset({36136373.0}),frozenset({36136380.0})",1.0,0.0011811023622047244,846.6666666666666
7444,"frozenset({36136380.0}),frozenset({36136373.0})",1.0,0.0011811023622047244,846.6666666666666
4985,"frozenset({31047520.0, 31047450.0, 31047492.0, 31047436.0}),frozenset({31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
6230,"frozenset({31047436.0, 31047485.0}),frozenset({31047520.0, 31047401.0, 31047450.0, 31047415.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4987,"frozenset({31047520.0, 31047464.0, 31047450.0, 35661703.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
7427,"frozenset({36657901.0}),frozenset({36657866.0})",1.0,0.0011811023622047244,846.6666666666666
7426,"frozenset({36657866.0}),frozenset({36657901.0})",1.0,0.0011811023622047244,846.6666666666666
4997,"frozenset({31047520.0, 31047492.0, 31047436.0}),frozenset({31047464.0, 31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4999,"frozenset({31047520.0, 31047464.0, 35661703.0}),frozenset({31047450.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
6316,"frozenset({31047520.0, 31047401.0, 31047450.0, 31047415.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
5004,"frozenset({31047520.0, 31047450.0, 31047436.0}),frozenset({31047464.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5005,"frozenset({31047464.0, 31047492.0, 35661703.0}),frozenset({31047520.0, 31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
5010,"frozenset({31047450.0, 31047492.0, 31047436.0}),frozenset({31047520.0, 31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
6349,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047401.0, 31047450.0, 31047415.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5012,"frozenset({31047464.0, 31047450.0, 35661703.0}),frozenset({31047520.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
6374,"frozenset({31047520.0, 31047492.0, 31047401.0, 31047415.0, 31047450.0}),frozenset({31047436.0, 31047485.0})",1.0,0.0010826771653543307,846.6666666666666
5022,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047464.0, 31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
6384,"frozenset({31047520.0, 31047401.0, 31047415.0, 31047450.0, 31047485.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
5024,"frozenset({31047464.0, 35661703.0}),frozenset({31047520.0, 31047450.0, 31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
5027,"frozenset({31047464.0, 31047436.0}),frozenset({31047520.0, 31047450.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5029,"frozenset({31047450.0, 31047436.0}),frozenset({31047520.0, 31047464.0, 31047492.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
2429,"frozenset({31047464.0, 35662564.0, 31047492.0}),frozenset({31047520.0, 35662515.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
2436,"frozenset({31047520.0, 35662515.0}),frozenset({31047464.0, 35662564.0, 31047492.0})",1.0,0.0010826771653543307,846.6666666666666
6063,"frozenset({31047401.0, 31047450.0, 31047492.0, 31047415.0}),frozenset({31047436.0, 31047485.0})",1.0,0.0010826771653543307,846.6666666666666
6479,"frozenset({31047436.0, 31047485.0}),frozenset({31047520.0, 31047492.0, 31047401.0, 31047415.0, 31047450.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4980,"frozenset({31047520.0, 31047464.0, 31047492.0, 35661703.0}),frozenset({31047450.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
6187,"frozenset({31047520.0, 31047401.0, 31047450.0, 31047415.0}),frozenset({31047436.0, 31047485.0})",1.0,0.0010826771653543307,846.6666666666666
6106,"frozenset({31047436.0, 31047485.0}),frozenset({31047401.0, 31047450.0, 31047492.0, 31047415.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4938,"frozenset({31047450.0, 31047436.0}),frozenset({31047520.0, 31047464.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
4936,"frozenset({31047464.0, 31047436.0}),frozenset({31047520.0, 31047450.0, 35661703.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
5177,"frozenset({31047520.0, 31047401.0, 31047450.0}),frozenset({31047492.0, 31047436.0})",1.0,0.0010826771653543307,846.6666666666666
6469,"frozenset({31047492.0, 31047436.0}),frozenset({31047520.0, 31047401.0, 31047415.0, 31047450.0, 31047485.0})",0.9166666666666666,0.0010826771653543307,846.6666666666666
6420,"frozenset({31047450.0, 31047485.0, 31047492.0, 31047436.0}),frozenset({31047520.0, 31047401.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
5573,"frozenset({31047401.0, 31047450.0}),frozenset({31047520.0, 31047485.0, 31047492.0, 31047436.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
7025,"frozenset({31047520.0, 31047401.0, 31047464.0, 31047485.0}),frozenset({31047492.0, 32055254.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
5565,"frozenset({31047520.0, 31047436.0}),frozenset({31047401.0, 31047450.0, 31047492.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6396,"frozenset({31047520.0, 31047492.0, 31047436.0, 31047415.0}),frozenset({31047401.0, 31047450.0, 31047485.0})",1.0,0.0010826771653543307,781.5384615384615
6475,"frozenset({31047401.0, 31047450.0}),frozenset({31047520.0, 31047492.0, 31047436.0, 31047415.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6398,"frozenset({31047520.0, 31047485.0, 31047492.0, 31047436.0}),frozenset({31047401.0, 31047450.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
4872,"frozenset({31047520.0, 31047436.0}),frozenset({31047464.0, 31047492.0, 35661703.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6464,"frozenset({31047520.0, 31047436.0}),frozenset({31047492.0, 31047401.0, 31047415.0, 31047450.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6460,"frozenset({31047450.0, 31047436.0, 31047485.0}),frozenset({31047520.0, 31047401.0, 31047492.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
5688,"frozenset({31047401.0, 31047450.0}),frozenset({31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6457,"frozenset({31047401.0, 31047450.0, 31047485.0}),frozenset({31047520.0, 31047492.0, 31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
4836,"frozenset({31047450.0, 31047492.0, 35661703.0}),frozenset({31047520.0, 31047436.0})",1.0,0.0010826771653543307,781.5384615384615
6455,"frozenset({31047401.0, 31047450.0, 31047415.0}),frozenset({31047520.0, 31047485.0, 31047492.0, 31047436.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
4841,"frozenset({31047520.0, 31047436.0}),frozenset({31047450.0, 31047492.0, 35661703.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
4865,"frozenset({31047464.0, 31047492.0, 35661703.0}),frozenset({31047520.0, 31047436.0})",1.0,0.0010826771653543307,781.5384615384615
6443,"frozenset({31047401.0, 31047492.0, 31047415.0}),frozenset({31047520.0, 31047450.0, 31047436.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6433,"frozenset({31047520.0, 31047401.0, 31047415.0}),frozenset({31047450.0, 31047485.0, 31047492.0, 31047436.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6410,"frozenset({31047520.0, 31047450.0, 31047436.0, 31047485.0}),frozenset({31047401.0, 31047492.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
6015,"frozenset({31047401.0, 31047450.0}),frozenset({31047520.0, 31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
5693,"frozenset({31047436.0, 31047415.0}),frozenset({31047401.0, 31047450.0})",1.0,0.0010826771653543307,781.5384615384615
6214,"frozenset({31047401.0, 31047450.0, 31047485.0}),frozenset({31047520.0, 31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6212,"frozenset({31047401.0, 31047450.0, 31047415.0}),frozenset({31047520.0, 31047436.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6205,"frozenset({31047520.0, 31047436.0, 31047485.0}),frozenset({31047401.0, 31047450.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
6203,"frozenset({31047520.0, 31047436.0, 31047415.0}),frozenset({31047401.0, 31047450.0, 31047485.0})",1.0,0.0010826771653543307,781.5384615384615
6200,"frozenset({31047520.0, 31047401.0, 31047415.0}),frozenset({31047450.0, 31047436.0, 31047485.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6191,"frozenset({31047520.0, 31047436.0, 31047485.0, 31047415.0}),frozenset({31047401.0, 31047450.0})",1.0,0.0010826771653543307,781.5384615384615
6102,"frozenset({31047401.0, 31047450.0}),frozenset({31047485.0, 31047492.0, 31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
6093,"frozenset({31047450.0, 31047436.0, 31047485.0}),frozenset({31047401.0, 31047492.0, 31047415.0})",1.0,0.0010826771653543307,781.5384615384615
6090,"frozenset({31047401.0, 31047450.0, 31047485.0}),frozenset({31047492.0, 31047436.0, 31047415.0})",0.8461538461538461,0.0010826771653543307,781.5384615384615
