,product_group,confidence,support,lift
1048,"frozenset({31618321.0, 31618363.0, 31618300.0, 31618405.0}),frozenset({32988382.0})",1.0,0.0010178117048346056,133.97727272727272
4012,"frozenset({31047450.0, 33933655.0}),frozenset({31047464.0})",1.0,0.0010178117048346056,210.53571428571428
4292,"frozenset({31618545.0, 31618405.0}),frozenset({34129942.0})",1.0,0.0011874469889737065,79.66216216216216
3716,"frozenset({36298220.0, 36298262.0}),frozenset({36298122.0})",1.0,0.0010178117048346056,190.16129032258064
993,"frozenset({31618363.0, 31618405.0, 34129942.0}),frozenset({31618300.0, 32988382.0})",1.0,0.0010178117048346056,196.49999999999997
992,"frozenset({31618363.0, 31618300.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",1.0,0.0010178117048346056,99.91525423728814
3774,"frozenset({36093953.0, 32079082.0, 32078970.0}),frozenset({32079103.0})",1.0,0.0015267175572519084,66.23595505617978
991,"frozenset({31618363.0, 31618300.0, 31618405.0, 32988382.0}),frozenset({34129942.0})",1.0,0.0010178117048346056,79.66216216216216
4109,"frozenset({31047443.0, 31047485.0}),frozenset({31047464.0, 31047450.0})",1.0,0.0013570822731128074,310.2631578947368
989,"frozenset({32988382.0, 31618363.0, 31618405.0, 34129942.0}),frozenset({31618300.0})",1.0,0.0010178117048346056,69.35294117647058
3608,"frozenset({31618153.0, 31618405.0, 32988382.0}),frozenset({31618300.0})",1.0,0.0010178117048346056,69.35294117647058
988,"frozenset({31618363.0, 31618300.0, 31618405.0, 34129942.0}),frozenset({32988382.0})",1.0,0.0010178117048346056,133.97727272727272
2802,"frozenset({32078802.0, 32078795.0, 32079082.0}),frozenset({32079103.0})",1.0,0.0018659881255301102,66.23595505617978
4126,"frozenset({31047464.0, 33348714.0, 31047443.0}),frozenset({31047450.0})",1.0,0.0010178117048346056,245.625
981,"frozenset({31618363.0, 32988382.0}),frozenset({31618321.0, 31618300.0, 34129942.0})",1.0,0.0010178117048346056,346.7647058823529
980,"frozenset({31618363.0, 31618300.0}),frozenset({31618321.0, 32988382.0, 34129942.0})",1.0,0.0010178117048346056,535.9090909090909
974,"frozenset({31618321.0, 31618363.0}),frozenset({31618300.0, 32988382.0, 34129942.0})",1.0,0.0010178117048346056,245.625
3634,"frozenset({31618153.0, 31618300.0, 32988382.0}),frozenset({34129942.0})",1.0,0.0010178117048346056,79.66216216216216
4587,"frozenset({31618300.0, 31618391.0}),frozenset({34129942.0})",1.0,0.0011874469889737065,79.66216216216216
4127,"frozenset({31047464.0, 33348714.0, 31047450.0}),frozenset({31047443.0})",1.0,0.0010178117048346056,421.07142857142856
972,"frozenset({31618363.0, 31618300.0, 32988382.0}),frozenset({31618321.0, 34129942.0})",1.0,0.0010178117048346056,267.95454545454544
