,product_group,confidence,support,lift
3341,"frozenset({32078802.0, 32079082.0, 32078795.0, 32079103.0}),frozenset({32078935.0})",0.9642857142857142,0.0017860686644175431,75.13972754050073
1532,"frozenset({31618321.0, 31618300.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9642857142857142,0.0017860686644175431,88.88479965156793
2266,"frozenset({31618300.0, 32988396.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.962962962962963,0.0017199179731428194,88.7628726287263
2402,"frozenset({31618321.0, 32988396.0, 31618405.0}),frozenset({34129942.0})",0.962962962962963,0.0017199179731428194,85.12930474333983
2403,"frozenset({31618321.0, 32988396.0, 34129942.0}),frozenset({31618405.0})",0.962962962962963,0.0017199179731428194,88.7628726287263
2030,"frozenset({36298381.0, 36298206.0}),frozenset({36298353.0})",0.962962962962963,0.0017199179731428194,181.9638888888889
2161,"frozenset({36298416.0, 36298381.0}),frozenset({36298353.0})",0.962962962962963,0.0017199179731428194,181.9638888888889
2906,"frozenset({32078802.0, 32079103.0, 32078970.0, 32078935.0}),frozenset({32078795.0})",0.962962962962963,0.0017199179731428194,111.12298558100085
2904,"frozenset({32078802.0, 32078795.0, 32078970.0, 32079103.0}),frozenset({32078935.0})",0.962962962962963,0.0017199179731428194,75.03665521191296
2417,"frozenset({31618321.0, 32988396.0, 32988382.0}),frozenset({31618405.0})",0.9615384615384615,0.0016537672818680955,88.63156660412757
128,"frozenset({32078795.0, 33700716.0, 32078935.0}),frozenset({32079103.0})",0.9615384615384615,0.0016537672818680955,73.04310011596444
3005,"frozenset({32078802.0, 32079082.0, 32078795.0, 32078970.0}),frozenset({32078935.0})",0.9600000000000001,0.0015876165905933718,74.8057731958763
336,"frozenset({32078970.0, 32078795.0}),frozenset({32078935.0})",0.9600000000000001,0.0031752331811867435,74.8057731958763
2474,"frozenset({31618321.0, 31618300.0, 32988396.0}),frozenset({34129942.0})",0.9600000000000001,0.0015876165905933718,84.86736842105263
3007,"frozenset({32078802.0, 32079082.0, 32078970.0, 32078935.0}),frozenset({32078795.0})",0.9600000000000001,0.0015876165905933718,110.78106870229007
2445,"frozenset({31618321.0, 32988396.0, 31618405.0, 32988382.0}),frozenset({34129942.0})",0.9600000000000001,0.0015876165905933718,84.86736842105263
2706,"frozenset({35984396.0}),frozenset({35984452.0})",0.9600000000000001,0.0015876165905933718,537.4933333333333
200,"frozenset({32078795.0, 32842551.0}),frozenset({32079103.0})",0.9600000000000001,0.0031752331811867435,72.92623115577891
2550,"frozenset({31618321.0, 31618300.0, 32988396.0, 34129942.0}),frozenset({31618405.0})",0.9583333333333333,0.0015214658993186478,88.33612804878048
1712,"frozenset({32079082.0, 32078830.0, 32079103.0}),frozenset({32078795.0})",0.9583333333333333,0.0015214658993186478,110.58874045801525
1713,"frozenset({32078795.0, 32078830.0, 32079103.0}),frozenset({32079082.0})",0.9583333333333333,0.0015214658993186478,77.88776881720429
1710,"frozenset({32079082.0, 32078795.0, 32078830.0}),frozenset({32079103.0})",0.9583333333333333,0.0015214658993186478,72.79962311557789
3126,"frozenset({32078802.0, 32842551.0}),frozenset({32079103.0})",0.9583333333333333,0.0015214658993186478,72.79962311557789
175,"frozenset({32079082.0, 32078795.0, 33700716.0}),frozenset({32079103.0, 32078935.0})",0.9565217391304348,0.001455315208043924,112.96671195652175
2518,"frozenset({31618321.0, 31618300.0, 32988396.0, 32988382.0}),frozenset({34129942.0})",0.9565217391304348,0.001455315208043924,84.55987795575896
2624,"frozenset({31618321.0, 31618300.0, 32988396.0, 32988382.0}),frozenset({31618405.0, 34129942.0})",0.9565217391304348,0.001455315208043924,127.96229318968835
2306,"frozenset({31618475.0, 32988396.0}),frozenset({31618405.0})",0.9565217391304348,0.001455315208043924,88.16914103923648
156,"frozenset({32079082.0, 32078795.0, 33700716.0}),frozenset({32078935.0})",0.9565217391304348,0.001455315208043924,74.5347377857463
2606,"frozenset({31618405.0, 32988396.0, 31618321.0, 34129942.0, 31618300.0}),frozenset({32988382.0})",0.9565217391304348,0.001455315208043924,124.6529235382309
3066,"frozenset({32079082.0, 32078795.0, 32078802.0, 32078970.0, 32079103.0}),frozenset({32078935.0})",0.9565217391304348,0.001455315208043924,74.5347377857463
171,"frozenset({32079082.0, 32078795.0, 33700716.0, 32079103.0}),frozenset({32078935.0})",0.9565217391304348,0.001455315208043924,74.5347377857463
3068,"frozenset({32079082.0, 32078802.0, 32078935.0, 32078970.0, 32079103.0}),frozenset({32078795.0})",0.9565217391304348,0.001455315208043924,110.37968801858612
2580,"frozenset({31618321.0, 31618300.0, 32988396.0, 32988382.0}),frozenset({31618405.0})",0.9565217391304348,0.001455315208043924,88.16914103923648
2613,"frozenset({31618321.0, 31618300.0, 32988396.0, 31618405.0}),frozenset({32988382.0, 34129942.0})",0.9565217391304348,0.001455315208043924,206.56770186335405
2576,"frozenset({31618321.0, 31618300.0, 32988396.0, 31618405.0}),frozenset({32988382.0})",0.9565217391304348,0.001455315208043924,124.6529235382309
355,"frozenset({32078970.0, 32078795.0, 32079103.0}),frozenset({32078935.0})",0.9555555555555556,0.0028444797248131245,74.45945017182132
1632,"frozenset({32079082.0, 32078935.0, 32842551.0}),frozenset({32079103.0})",0.9523809523809524,0.002646027650988953,72.34745154343145
2674,"frozenset({34601392.0}),frozenset({34601371.0})",0.9523809523809524,0.0013230138254944764,378.87218045112786
1359,"frozenset({31618475.0, 32988382.0}),frozenset({31618405.0})",0.951219512195122,0.002579876959714229,87.68039857227842
368,"frozenset({32078970.0, 32078795.0, 32079082.0}),frozenset({32078935.0})",0.951219512195122,0.002579876959714229,74.12157405079206
813,"frozenset({32476192.0, 32079082.0, 32079103.0}),frozenset({32078795.0})",0.95,0.0012568631342197525,109.6270992366412
525,"frozenset({32078970.0, 32078795.0, 32842551.0}),frozenset({32078935.0})",0.95,0.0012568631342197525,74.02654639175258
538,"frozenset({32078970.0, 32078795.0, 32842551.0}),frozenset({32079103.0})",0.95,0.0012568631342197525,72.16658291457287
956,"frozenset({32476192.0, 32078802.0}),frozenset({32078795.0})",0.95,0.0012568631342197525,109.6270992366412
812,"frozenset({32476192.0, 32079082.0, 32078795.0}),frozenset({32079103.0})",0.95,0.0012568631342197525,72.16658291457287
994,"frozenset({32476192.0, 32078802.0, 32078795.0}),frozenset({32078935.0})",0.9473684210526316,0.0011907124429450288,73.82148670645687
827,"frozenset({32476192.0, 32079082.0, 32078935.0}),frozenset({32078795.0})",0.9473684210526316,0.0011907124429450288,109.32342306147046
568,"frozenset({32078970.0, 32078795.0, 32079103.0, 32842551.0}),frozenset({32078935.0})",0.9473684210526316,0.0011907124429450288,73.82148670645687
566,"frozenset({32078970.0, 32078795.0, 32078935.0, 32842551.0}),frozenset({32079103.0})",0.9473684210526316,0.0011907124429450288,71.96667548267655
2325,"frozenset({31618475.0, 32988396.0, 32988382.0}),frozenset({31618405.0})",0.9473684210526316,0.0011907124429450288,87.32541720154045
3539,"frozenset({31618083.0, 31618300.0, 32988382.0}),frozenset({31618405.0})",0.9473684210526316,0.0011907124429450288,87.32541720154045
3442,"frozenset({32078816.0, 32078795.0}),frozenset({32079103.0})",0.9473684210526316,0.0011907124429450288,71.96667548267655
398,"frozenset({32079082.0, 32078795.0, 32078970.0, 32079103.0}),frozenset({32078935.0})",0.9473684210526316,0.0023814248858900575,73.82148670645687
1486,"frozenset({31618321.0, 31618405.0, 32988382.0}),frozenset({34129942.0})",0.9473684210526316,0.0023814248858900575,83.75069252077563
