,product_group,confidence,support,lift
3645,"frozenset({35147952.0}),frozenset({35761131.0, 35147973.0})",0.7941176470588235,0.0017860686644175431,400.15588235294115
3644,"frozenset({35761131.0, 35147973.0}),frozenset({35147952.0})",0.8999999999999999,0.0017860686644175431,400.1558823529411
3640,"frozenset({35147952.0}),frozenset({35147973.0})",0.8235294117647058,0.001852219355692267,389.0404411764706
3641,"frozenset({35147973.0}),frozenset({35147952.0})",0.8750000000000001,0.001852219355692267,389.0404411764706
3642,"frozenset({35147952.0, 35761131.0}),frozenset({35147973.0})",0.8181818181818182,0.0017860686644175431,386.51420454545456
3647,"frozenset({35147973.0}),frozenset({35147952.0, 35761131.0})",0.84375,0.0017860686644175431,386.51420454545456
2675,"frozenset({34601371.0}),frozenset({34601392.0})",0.5263157894736843,0.0013230138254944764,378.8721804511279
2674,"frozenset({34601392.0}),frozenset({34601371.0})",0.9523809523809524,0.0013230138254944764,378.87218045112786
1884,"frozenset({31047401.0}),frozenset({31047464.0, 31047450.0})",0.75,0.0011907124429450288,354.3046875
1881,"frozenset({31047464.0, 31047450.0}),frozenset({31047401.0})",0.5625,0.0011907124429450288,354.3046875
3634,"frozenset({35782873.0}),frozenset({35782894.0})",0.88,0.001455315208043924,350.07789473684215
3635,"frozenset({35782894.0}),frozenset({35782873.0})",0.5789473684210527,0.001455315208043924,350.07789473684215
1116,"frozenset({35573356.0}),frozenset({35573461.0})",0.68,0.001124561751670305,342.652
1117,"frozenset({35573461.0}),frozenset({35573356.0})",0.5666666666666667,0.001124561751670305,342.652
3637,"frozenset({35761131.0}),frozenset({35147952.0})",0.7674418604651162,0.002182972812065886,341.2181942544459
3636,"frozenset({35147952.0}),frozenset({35761131.0})",0.9705882352941175,0.002182972812065886,341.2181942544459
3646,"frozenset({35761131.0}),frozenset({35147952.0, 35147973.0})",0.627906976744186,0.0017860686644175431,339.00249169435216
3643,"frozenset({35147952.0, 35147973.0}),frozenset({35761131.0})",0.9642857142857142,0.0017860686644175431,339.0024916943521
3627,"frozenset({30809730.0, 34214740.0}),frozenset({34504715.0})",0.9411764705882352,0.001058411060395581,330.87824897400816
3630,"frozenset({34504715.0}),frozenset({30809730.0, 34214740.0})",0.3720930232558139,0.001058411060395581,330.8782489740081
3638,"frozenset({35761131.0}),frozenset({35147973.0})",0.6976744186046512,0.0019845207382417148,329.5857558139535
3639,"frozenset({35147973.0}),frozenset({35761131.0})",0.9375000000000001,0.0019845207382417148,329.5857558139535
1815,"frozenset({35662564.0}),frozenset({35662641.0})",0.6285714285714286,0.001455315208043924,327.6591133004926
1814,"frozenset({35662641.0}),frozenset({35662564.0})",0.7586206896551724,0.001455315208043924,327.6591133004926
3626,"frozenset({30809730.0, 34504715.0}),frozenset({34214740.0})",0.43243243243243246,0.001058411060395581,326.8540540540541
3631,"frozenset({34214740.0}),frozenset({30809730.0, 34504715.0})",0.7999999999999999,0.001058411060395581,326.854054054054
3623,"frozenset({34214740.0}),frozenset({34504715.0})",0.9,0.0011907124429450288,316.40232558139536
3622,"frozenset({34504715.0}),frozenset({34214740.0})",0.41860465116279066,0.0011907124429450288,316.4023255813953
3629,"frozenset({30809730.0}),frozenset({34504715.0, 34214740.0})",0.3636363636363636,0.001058411060395581,305.3939393939394
3628,"frozenset({34504715.0, 34214740.0}),frozenset({30809730.0})",0.8888888888888888,0.001058411060395581,305.3939393939394
1086,"frozenset({32476192.0, 32078795.0, 32078935.0}),frozenset({32078802.0, 32078970.0})",0.6666666666666666,0.001058411060395581,305.3939393939394
1103,"frozenset({32078802.0, 32078970.0}),frozenset({32476192.0, 32078795.0, 32078935.0})",0.48484848484848486,0.001058411060395581,305.3939393939394
1818,"frozenset({35662704.0}),frozenset({35662564.0})",0.7037037037037036,0.0012568631342197525,303.9396825396825
1819,"frozenset({35662564.0}),frozenset({35662704.0})",0.5428571428571428,0.0012568631342197525,303.9396825396825
1094,"frozenset({32078802.0, 32078970.0, 32078935.0}),frozenset({32476192.0, 32078795.0})",0.5161290322580645,0.001058411060395581,300.0893300248139
1095,"frozenset({32476192.0, 32078795.0}),frozenset({32078802.0, 32078970.0, 32078935.0})",0.6153846153846153,0.001058411060395581,300.0893300248139
1058,"frozenset({32476192.0, 32078795.0}),frozenset({32078802.0, 32078970.0})",0.6538461538461539,0.001124561751670305,299.52097902097904
1059,"frozenset({32078802.0, 32078970.0}),frozenset({32476192.0, 32078795.0})",0.5151515151515152,0.001124561751670305,299.52097902097904
1602,"frozenset({30809730.0}),frozenset({34504715.0})",0.8409090909090908,0.0024475755771647813,295.62843551797033
1603,"frozenset({34504715.0}),frozenset({30809730.0})",0.8604651162790696,0.0024475755771647813,295.62843551797033
1813,"frozenset({35662564.0}),frozenset({35662452.0})",0.6571428571428571,0.0015214658993186478,292.17731092436975
1812,"frozenset({35662452.0}),frozenset({35662564.0})",0.676470588235294,0.0015214658993186478,292.1773109243697
3624,"frozenset({30809730.0}),frozenset({34214740.0})",0.3863636363636364,0.001124561751670305,292.0329545454546
3625,"frozenset({34214740.0}),frozenset({30809730.0})",0.8500000000000001,0.001124561751670305,292.0329545454546
