,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3191,frozenset({32842551.0}),"frozenset({32078802.0, 32078795.0, 32078935.0})",0.009459548852285506,0.0023814248858900575,0.001058411060395581,0.11188811188811189,46.98368298368298,0.0010358838553494556,1.1233028050497458,0.9880626419126486
3192,"frozenset({32078802.0, 32078795.0, 32078935.0, 32842551.0})",frozenset({32079103.0}),0.001058411060395581,0.01316398756367004,0.001058411060395581,1.0,75.96482412060301,0.001044478150359283,inf,0.9878815972452156
3193,"frozenset({32078802.0, 32078795.0, 32079103.0, 32842551.0})",frozenset({32078935.0}),0.001124561751670305,0.01283323410729642,0.001058411060395581,0.9411764705882352,73.33899332929047,0.0010439792961682848,16.781835020175926,0.9874751655629139
3194,"frozenset({32078795.0, 32079103.0, 32078935.0, 32842551.0})",frozenset({32078802.0}),0.002182972812065886,0.0039028907852087054,0.001058411060395581,0.48484848484848486,124.22804314329738,0.001049891155923008,1.9336002708287126,0.9941204256165473
3195,"frozenset({32078802.0, 32078795.0, 32079103.0, 32078935.0})",frozenset({32842551.0}),0.002116822120791162,0.009459548852285506,0.001058411060395581,0.5,52.85664335664336,0.0010383868781323586,1.981080902295429,0.9831620815379516
3196,"frozenset({32078802.0, 32079103.0, 32078935.0, 32842551.0})",frozenset({32078795.0}),0.0013891645167692002,0.008665740556988821,0.001058411060395581,0.761904761904762,87.92148309705561,0.0010463729211022846,4.163603889660648,0.9900014904610493
3197,"frozenset({32078802.0, 32078795.0, 32842551.0})","frozenset({32079103.0, 32078935.0})",0.001124561751670305,0.008467288483164649,0.001058411060395581,0.9411764705882352,111.15441176470587,0.0010488890716270557,16.856056095786165,0.9921192052980133
3198,"frozenset({32078795.0, 32078935.0, 32842551.0})","frozenset({32078802.0, 32079103.0})",0.00224912350334061,0.002910630416087848,0.001058411060395581,0.4705882352941176,161.67914438502672,0.0010518646931172199,1.883391031436278,0.9960551614400319
3199,"frozenset({32078795.0, 32079103.0, 32842551.0})","frozenset({32078802.0, 32078935.0})",0.0031752331811867435,0.002910630416087848,0.001058411060395581,0.3333333333333333,114.52272727272727,0.0010491691301202477,1.4956340543758682,0.9944256420465857
3200,"frozenset({32078802.0, 32078795.0, 32078935.0})","frozenset({32079103.0, 32842551.0})",0.0023814248858900575,0.006284315671098763,0.001058411060395581,0.4444444444444444,70.72280701754386,0.0010434454346656377,1.788688231792022,0.9882136463099266
3201,"frozenset({32078802.0, 32078795.0, 32079103.0})","frozenset({32078935.0, 32842551.0})",0.00224912350334061,0.004233644241582324,0.001058411060395581,0.4705882352941176,111.15441176470587,0.0010488890716270557,1.880892005321455,0.9932374196114833
3202,"frozenset({32078795.0, 32079103.0, 32078935.0})","frozenset({32078802.0, 32842551.0})",0.0048951511543295625,0.0015876165905933718,0.001058411060395581,0.21621621621621623,136.1891891891892,0.0010506394372095053,1.273836489177519,0.9975403842318686
3203,"frozenset({32078802.0, 32078935.0, 32842551.0})","frozenset({32078795.0, 32079103.0})",0.0013891645167692002,0.00641661705364821,0.001058411060395581,0.761904761904762,118.73932253313698,0.0010494973236669569,4.173050208374679,0.9929575715421304
3204,"frozenset({32078802.0, 32079103.0, 32842551.0})","frozenset({32078795.0, 32078935.0})",0.0015214658993186478,0.005821260832175696,0.001058411060395581,0.6956521739130435,119.50197628458497,0.0010495542105483865,3.2665872858371365,0.9931429707168412
3205,"frozenset({32079103.0, 32078935.0, 32842551.0})","frozenset({32078802.0, 32078795.0})",0.0039690414764834295,0.0027121783422636766,0.001058411060395581,0.26666666666666666,98.3219512195122,0.0010476463120635165,1.3599379386241859,0.9937736600916518
3206,"frozenset({32078802.0, 32079103.0, 32078935.0})","frozenset({32078795.0, 32842551.0})",0.002579876959714229,0.003307534563736191,0.001058411060395581,0.41025641025641024,124.03692307692307,0.0010498780281811397,1.6900437457397515,0.9945035813768404
3207,"frozenset({32078795.0, 32842551.0})","frozenset({32078802.0, 32079103.0, 32078935.0})",0.003307534563736191,0.002579876959714229,0.001058411060395581,0.32,124.03692307692307,0.0010498780281811397,1.4667942985886557,0.9952296409371474
3208,"frozenset({32078802.0, 32078795.0})","frozenset({32079103.0, 32078935.0, 32842551.0})",0.0027121783422636766,0.0039690414764834295,0.001058411060395581,0.3902439024390244,98.32195121951219,0.0010476463120635165,1.6334907719785672,0.992521225789334
3209,"frozenset({32078795.0, 32078935.0})","frozenset({32078802.0, 32079103.0, 32842551.0})",0.005821260832175696,0.0015214658993186478,0.001058411060395581,0.1818181818181818,119.50197628458497,0.0010495542105483865,1.2203626527897216,0.9974382859804378
