,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
17,"frozenset({35147952.0, 35147973.0})",frozenset({35761131.0}),0.001279527559055118,0.0013779527559055118,0.0011811023622047244,0.9230769230769231,669.8901098901099,0.0011793392336784674,12.982086614173237,0.9997864721921093
18,"frozenset({35761131.0, 35147973.0})",frozenset({35147952.0}),0.0011811023622047244,0.0013779527559055118,0.0011811023622047244,1.0,725.7142857142858,0.0011794748589497178,inf,0.9998029168309026
19,frozenset({35147952.0}),"frozenset({35761131.0, 35147973.0})",0.0013779527559055118,0.0011811023622047244,0.0011811023622047244,0.8571428571428571,725.7142857142857,0.0011794748589497178,6.9917322834645645,0.9999999999999998
20,frozenset({35761131.0}),"frozenset({35147952.0, 35147973.0})",0.0013779527559055118,0.001279527559055118,0.0011811023622047244,0.8571428571428571,669.8901098901099,0.0011793392336784674,6.991043307086612,0.9998850121558577
21,frozenset({35147973.0}),"frozenset({35147952.0, 35761131.0})",0.001279527559055118,0.0011811023622047244,0.0011811023622047244,0.9230769230769231,781.5384615384615,0.0011795911091822184,12.984645669291348,1.0
22,frozenset({36588622.0}),frozenset({36588566.0}),0.0018700787401574803,0.0016732283464566929,0.001279527559055118,0.6842105263157895,408.91640866873064,0.0012763984902969805,3.1613681102362206,0.9994235130809432
23,frozenset({36588566.0}),frozenset({36588622.0}),0.0016732283464566929,0.0018700787401574803,0.001279527559055118,0.7647058823529411,408.91640866873064,0.0012763984902969805,4.24205216535433,0.9992264464314152
24,frozenset({33700716.0}),frozenset({32079103.0}),0.1765748031496063,0.011122047244094489,0.0034448818897637795,0.01950947603121516,1.754126340505717,0.0014810085870171738,1.0085543190699797,0.5221064854342405
25,frozenset({32079103.0}),frozenset({33700716.0}),0.011122047244094489,0.1765748031496063,0.0034448818897637795,0.30973451327433627,1.754126340505717,0.0014810085870171738,1.1929108621037756,0.4347509562200514
26,frozenset({32079082.0}),frozenset({32079103.0}),0.010826771653543307,0.011122047244094489,0.007283464566929134,0.6727272727272727,60.48592115848753,0.007163048701097402,3.0215715223097113,0.9942315449778136
27,frozenset({32079103.0}),frozenset({32079082.0}),0.011122047244094489,0.010826771653543307,0.007283464566929134,0.654867256637168,60.48592115848752,0.007163048701097402,2.866066020593579,0.9945284191327787
